37	89	97	100	60	95	15	72	72	63	100	35	60	8	0	0	-4.7142	-42.172	5
30	61	67	79	100	100	91	90	63	68	37	46	15	23	0	0	11.083	-13.463	1
100	100	74	97	50	66	34	30	49	0	75	18	37	24	0	15	7.7738	39.253	6
48	51	100	74	72	100	0	85	6	62	88	60	99	31	82	0	12.889	-40.078	9
0	96	41	100	100	88	59	49	34	0	53	4	64	33	8	34	23.04	-34.256	7
0	95	43	100	100	92	85	70	48	32	54	0	93	35	50	38	29.737	-28.852	7
7	96	0	61	13	22	61	0	100	30	98	69	59	100	13	86	-23.755	-24.725	0
100	100	53	87	24	59	2	31	0	0	50	4	62	30	12	32	11.616	36.38	6
33	100	8	75	0	48	49	34	100	47	99	53	90	27	78	0	-13.936	17.221	4
0	64	36	72	73	90	100	100	89	74	82	47	78	21	76	0	15.187	2.2517	1
38	100	4	85	0	53	58	46	100	52	88	64	78	32	73	0	-16.303	13.221	4
10	72	45	100	85	84	56	53	100	42	92	10	37	0	0	17	4.0287	-29.875	3
77	100	25	82	3	53	0	24	43	0	100	16	46	28	6	4	0.078117	31.354	6
20	87	60	100	69	75	50	52	100	44	96	18	51	1	0	0	0.11032	-32.163	3
32	73	59	100	81	71	54	36	16	9	0	2	50	2	100	0	37.389	15.393	2
24	90	0	69	43	39	45	0	13	17	21	62	43	99	100	100	-44.047	13.813	5
0	93	43	100	78	83	66	55	36	31	11	6	53	0	100	1	27.823	7.9425	2
15	96	3	61	57	49	42	0	10	13	0	66	44	95	100	100	-44.735	17.537	5
100	100	47	96	10	69	0	37	32	8	88	0	84	25	26	25	5.5917	29.612	6
52	84	19	94	0	50	20	7	66	0	100	33	96	79	54	100	-25.758	-5.9544	0
16	80	9	35	40	0	86	12	100	56	80	97	32	100	0	67	-29.232	-31.647	0
50	54	80	96	38	100	37	50	46	0	0	15	45	45	100	61	28.204	20.402	8
24	86	22	100	76	90	49	64	57	50	100	27	70	1	0	0	3.3209	-37.63	3
37	82	18	81	58	46	56	2	0	0	12	47	37	90	100	100	-36.604	12.971	5
34	100	2	61	0	15	45	0	88	25	100	70	57	92	19	67	-20.691	-19.917	0
20	100	0	61	10	16	58	0	100	26	98	71	56	99	7	89	-21.649	-23.933	0
48	76	62	100	93	79	67	39	28	8	0	12	51	16	100	0	39.406	11.355	2
18	82	53	100	76	79	45	64	90	45	100	14	52	0	0	5	2.0324	-32.011	3
41	87	0	63	62	62	84	24	8	0	6	44	11	93	100	100	-35.594	15.657	5
0	94	47	97	97	100	92	56	84	13	67	0	48	19	100	23	27.395	-7.3687	7
18	92	11	56	43	23	21	0	4	37	0	74	47	92	100	100	-48.224	14.521	5
0	43	35	60	67	80	99	100	100	75	100	49	100	24	99	0	14.302	8.4919	1
32	72	57	93	100	100	87	78	62	56	61	30	44	7	0	0	10.654	-20.076	3
100	83	20	100	0	68	71	36	89	0	17	15	42	55	98	91	-23.13	32.645	8
43	100	86	85	72	56	51	28	40	0	0	23	28	38	100	42	42.517	0.55763	7
25	92	67	100	100	87	62	69	70	47	88	23	46	8	0	0	6.6306	-24.338	3
15	100	1	55	0	7	37	0	74	24	100	62	80	99	39	95	-26.175	-18.509	0
0	17	0	41	61	70	100	100	100	96	89	64	79	32	68	0	10.128	7.2975	1
49	100	14	73	0	39	10	5	64	0	100	25	57	44	1	38	-3.1983	28.928	6
84	100	40	94	46	68	85	82	90	48	100	13	54	0	0	6	-5.827	-7.3582	9
49	99	5	74	0	24	46	0	98	21	100	70	55	100	5	79	-16.68	-19.66	0
45	85	79	100	89	78	65	54	100	33	97	8	46	0	0	10	-2.8643	-21.919	3
10	100	16	77	0	39	37	18	94	22	100	50	99	39	93	0	-13.415	18.577	4
100	86	90	100	49	71	16	38	15	0	68	4	53	37	0	27	11.296	45.396	6
100	100	77	94	47	71	23	43	14	12	50	0	42	20	0	29	12.801	41.479	6
4	94	7	42	35	0	82	11	100	58	73	100	25	93	0	49	-30.385	-29.927	0
19	75	0	37	31	0	79	26	100	71	57	100	7	75	7	32	-33.224	-29.111	0
100	85	59	100	17	76	0	39	20	2	68	0	49	29	1	21	10.298	35.231	6
3	69	0	18	37	0	77	13	100	54	80	97	41	100	21	61	-30.393	-28.356	0
36	73	12	51	25	0	76	15	100	62	63	100	15	75	0	25	-34.378	-27.697	0
30	100	0	58	23	39	63	14	13	0	24	52	44	96	100	93	-43.85	9.1725	5
17	60	36	95	44	100	42	59	37	18	0	0	51	1	100	5	28.68	11.357	1
32	87	26	62	65	29	45	0	19	35	0	75	30	100	100	100	-39.84	19.516	5
0	96	40	100	70	75	57	37	41	0	22	36	50	51	100	57	42.411	-11.198	7
25	100	0	76	11	45	79	46	100	73	86	70	79	35	70	0	-20.448	13.984	4
2	77	54	100	100	79	86	47	59	16	63	0	73	27	0	43	24.883	-36.358	8
100	85	64	76	38	97	84	100	90	72	67	45	36	22	0	0	-8.1696	-10.533	9
35	100	19	85	0	52	50	32	100	35	96	64	62	34	39	0	-12.447	13.541	4
60	100	38	82	0	59	17	39	93	49	100	47	69	23	39	0	-6.8237	12.528	4
0	82	42	100	73	100	63	58	52	16	19	8	50	3	100	0	26.546	7.0921	1
29	100	92	94	100	68	78	41	55	13	29	0	0	26	63	32	25.568	-20.452	7
39	95	9	72	63	48	57	9	0	0	19	47	38	92	100	100	-38.283	13.088	5
0	83	42	100	98	97	93	71	81	44	100	15	58	0	4	7	11.586	-24.911	3
0	57	33	76	70	96	100	100	92	75	86	50	83	25	83	0	16.009	5.2055	1
64	93	0	72	81	70	75	100	8	75	100	83	83	41	44	0	7.9607	-35.259	9
20	90	0	58	37	52	44	3	0	0	12	64	44	99	100	100	-46.169	13.308	5
0	55	35	84	60	100	50	65	47	29	15	0	31	4	100	6	27.513	6.3	1
49	73	83	100	76	91	59	57	37	24	0	0	38	7	100	6	39.502	9.9667	1
38	100	100	92	88	77	75	62	50	46	25	30	12	15	0	0	14.545	-16.394	1
0	51	19	63	59	82	100	100	84	76	67	51	51	26	40	0	10.024	1.3525	1
0	62	52	63	78	98	23	100	32	70	99	77	100	39	94	0	11.487	-42.635	9
41	96	91	100	46	94	5	63	42	48	100	32	63	5	0	0	-3.3264	-45.512	5
0	90	53	100	86	75	75	38	66	0	93	4	100	33	42	40	21.332	-39.968	7
0	93	35	100	84	100	100	81	85	61	70	40	55	20	52	0	13.322	-3.9358	7
43	39	100	73	69	100	7	70	60	36	57	0	0	16	67	48	23.675	-32.865	8
0	78	31	100	66	77	58	34	20	12	15	21	58	13	100	0	26.147	17.655	2
0	95	49	100	83	77	72	38	60	0	42	4	49	28	100	29	33.555	-8.5202	7
14	76	0	35	16	0	62	1	95	30	100	70	70	100	25	94	-24.605	-23.211	0
15	86	49	100	100	99	93	78	57	60	64	36	42	15	0	0	13.043	-20.657	3
100	94	62	100	21	79	18	44	68	51	86	21	46	0	0	10	-0.51839	3.2584	5
0	91	53	100	97	88	79	65	47	45	15	23	39	5	100	0	28.204	1.7055	2
33	100	0	72	6	23	54	0	100	30	88	77	35	97	2	64	-18.83	-24.806	0
11	89	55	100	100	94	82	69	97	44	93	19	49	6	0	0	11.215	-22.93	3
100	100	46	88	13	61	0	32	16	4	90	0	81	20	20	3	5.4685	29.856	6
77	83	47	72	78	27	22	0	0	30	68	60	100	100	20	90	-38.537	-1.3151	8
10	94	0	98	65	100	100	100	66	76	47	49	36	22	52	0	10.034	-4.4468	7
54	100	29	71	0	41	46	42	100	46	71	67	55	36	48	0	-13.443	10.924	4
0	87	46	100	72	72	61	35	42	0	23	30	49	50	100	58	41.644	-11.927	7
95	100	46	79	14	50	0	18	42	0	88	20	100	53	83	85	-27.391	-5.3402	0
0	82	41	100	90	88	69	59	73	48	100	19	56	0	3	5	9.6709	-29.669	3
0	94	34	97	100	100	59	58	34	10	18	0	21	37	91	44	30.832	-15.915	7
0	93	36	100	79	98	94	79	72	57	100	33	79	11	38	0	12.002	-31.501	3
72	100	2	77	59	36	100	0	0	7	31	52	100	92	22	91	-36.436	3.5251	8
21	100	22	74	0	45	34	36	100	33	97	62	84	31	77	0	-14.053	19.589	4
14	64	18	100	100	95	84	67	50	28	30	0	0	39	72	42	27.916	-15.855	7
2	37	8	25	42	0	89	17	100	59	73	96	23	100	0	62	-31.953	-32.379	0
0	99	66	100	100	79	68	41	48	1	25	0	21	23	88	25	29.528	-14.979	7
58	85	14	54	35	2	100	58	65	100	21	48	60	64	0	0	-22.976	3.6657	0
94	86	55	78	100	78	79	100	90	86	85	40	58	0	0	6	-2.0478	-17.898	9
26	91	70	100	86	75	49	52	11	29	0	3	49	0	100	3	35.829	16.748	2
16	90	61	100	76	63	61	26	31	0	0	32	43	30	100	38	41.961	-8.0731	7
55	97	40	61	55	24	8	0	0	33	10	80	43	100	100	96	-43.515	10.908	5
38	69	43	95	100	100	96	73	53	51	76	26	52	0	0	2	11.283	-20.24	3
88	82	55	100	0	81	38	61	100	76	94	56	75	26	63	0	-8.7816	4.9044	9
41	100	9	70	0	30	33	0	88	15	100	54	79	92	28	88	-22.346	-13.642	0
63	48	100	75	75	100	20	87	0	58	57	51	82	33	62	0	15.948	-41.974	9
48	99	17	66	0	26	35	0	82	24	100	64	78	100	25	86	-22.349	-14.276	0
0	55	50	77	100	100	86	88	71	63	67	37	69	12	86	0	19.859	0.52037	1
2	55	18	86	70	100	98	79	75	50	100	15	52	0	0	15	10.177	-29.237	3
70	100	37	79	11	56	0	32	51	19	92	36	80	23	100	0	-3.8701	24.262	4
14	75	39	100	99	94	81	64	45	41	100	27	57	4	0	0	10.59	-24.158	3
63	85	26	59	64	42	53	0	0	1	22	44	46	87	100	100	-43.546	9.0771	5
29	98	0	55	43	36	43	0	21	17	28	64	41	98	100	100	-45.937	13.163	5
0	64	32	68	73	84	100	100	88	75	81	50	75	25	71	0	12.678	2.5683	1
6	89	52	100	100	91	93	65	62	43	25	23	0	2	55	0	26.704	-1.9943	2
9	100	0	75	78	72	100	92	74	93	56	62	38	31	21	0	7.6817	-3.0187	4
16	100	0	82	6	47	70	47	100	71	94	73	92	36	95	0	-20.733	17.934	4
0	79	39	85	100	100	95	92	80	69	73	46	63	23	59	0	16.858	-1.7537	1
63	97	19	90	4	36	42	0	95	25	100	77	46	100	0	73	-16.663	-17.919	0
0	88	43	100	78	81	78	43	79	5	60	0	50	24	100	31	31.816	-7.5034	7
19	100	42	95	7	58	0	44	83	34	86	68	90	34	100	0	-9.8526	22.466	4
76	100	37	88	0	54	44	33	96	58	100	66	60	33	23	0	-12.171	8.3469	4
0	22	36	47	70	73	100	100	90	89	66	60	46	30	27	0	10.275	1.1183	1
0	56	34	68	69	83	100	100	97	75	87	50	78	24	76	0	12.838	5.8469	1
23	71	2	49	57	32	23	0	3	25	0	65	34	96	100	100	-44.027	15.566	5
0	83	28	100	85	88	74	43	43	0	8	0	38	20	100	25	33.794	-12.488	7
38	100	4	76	0	46	70	41	100	64	86	62	66	31	54	0	-17.559	10.962	4
100	98	59	100	19	86	8	54	42	54	67	28	42	3	0	0	2.5474	2.2266	5
42	100	11	71	38	34	17	0	0	26	3	79	50	90	100	85	-46.298	10.594	5
9	93	0	54	12	15	62	0	99	29	100	70	64	100	26	78	-24.37	-22.643	0
71	71	90	89	36	100	0	79	71	72	100	50	79	25	59	0	0.39294	-34.365	9
0	81	16	59	74	39	65	0	8	6	4	50	33	88	100	100	-38.434	17.32	5
30	86	65	100	84	85	58	63	100	45	98	21	51	6	0	0	0.47864	-28.194	3
0	77	28	100	60	85	62	51	42	21	26	2	68	0	100	0	23.813	11.992	2
0	95	32	100	78	94	73	55	61	13	50	0	53	32	100	32	31.827	-9.4911	7
100	94	52	77	4	77	47	100	97	88	76	55	35	28	0	0	-10.102	-1.1464	9
63	81	95	100	95	62	66	26	21	0	0	15	48	35	100	15	40.491	5.5515	2
19	88	53	100	92	84	71	53	36	29	0	5	48	1	100	0	34.353	7.5573	2
38	81	92	100	100	66	65	33	37	0	100	20	67	51	0	72	24.687	-42.62	8
87	74	74	100	22	87	70	68	100	72	88	33	55	0	0	8	-5.0872	-5.8993	9
59	100	41	79	14	56	0	31	51	21	100	33	85	25	79	0	-4.2742	21.607	4
0	100	8	74	95	80	62	96	16	78	100	64	85	28	58	0	13.724	-43.063	9
0	72	19	100	27	60	10	21	2	1	35	0	68	1	100	8	25.091	24.736	2
62	100	26	78	0	45	8	9	54	0	100	8	62	20	17	11	-1.707	28.101	6
27	85	57	50	64	11	15	0	0	33	2	75	46	96	100	100	-44.515	12.484	5
95	100	74	95	27	65	0	30	32	0	100	11	73	45	9	64	5.3197	36.182	6
84	61	100	100	55	94	46	60	92	69	82	28	45	0	0	1	-5.5755	-17.846	9
69	100	31	77	8	53	0	27	27	3	92	0	100	20	39	12	0.29266	25.656	6
100	100	50	85	16	58	4	25	34	0	80	15	40	27	0	6	6.1851	36.485	6
100	88	72	100	27	88	6	58	34	51	68	37	43	8	0	0	2.8208	1.9372	5
61	100	40	63	0	34	36	40	100	44	81	73	60	36	46	0	-12.248	9.5704	4
21	100	14	74	0	41	35	25	100	28	98	49	61	32	48	0	-11.327	13.835	4
39	100	24	70	0	40	49	38	100	40	75	65	52	34	43	0	-14.496	10.034	4
10	81	37	100	56	62	44	21	0	13	35	25	75	0	100	30	26.687	23.53	2
2	97	55	100	67	65	41	25	17	0	0	43	45	46	100	32	43.767	-7.4029	7
0	98	41	100	79	81	65	41	57	0	40	18	50	40	100	39	35.955	-10.345	7
30	81	0	35	60	39	83	0	41	4	27	57	39	100	100	99	-42.821	20.305	5
42	96	100	100	80	98	32	76	58	60	86	28	48	0	0	14	-6.1605	-39.247	5
4	76	0	33	34	0	84	17	100	61	72	100	25	90	14	45	-31.944	-29.291	0
48	92	29	62	92	100	16	67	0	38	36	0	100	43	10	41	22.768	-48.952	8
49	100	13	69	0	27	30	0	74	19	100	56	83	94	36	98	-24.482	-13.326	0
32	78	92	100	100	72	68	38	29	6	0	0	0	32	81	35	28.678	-19.317	7
82	100	0	85	67	49	100	10	6	0	12	41	82	77	69	99	-35.222	4.9891	8
17	99	39	72	94	42	65	0	16	25	0	74	27	100	100	99	-38.103	20.189	5
6	77	23	50	31	0	4	13	0	65	22	96	60	100	100	100	-49.947	10.859	5
47	84	65	100	85	75	67	46	100	35	86	9	41	0	0	8	-2.8071	-22.566	3
20	60	0	83	15	39	100	9	30	0	47	54	67	100	2	59	-37.9	1.3612	8
0	54	62	77	100	100	75	77	75	53	85	30	100	6	98	0	17.213	-1.712	1
0	90	27	100	81	95	57	72	69	51	100	29	56	13	7	0	9.2718	-36.392	3
95	100	66	81	31	52	12	18	53	0	100	18	56	35	0	28	-0.043111	39.381	6
92	100	45	88	19	53	20	14	69	0	100	31	48	37	0	13	-2.653	39.534	6
21	93	64	100	100	83	71	57	94	34	95	12	48	5	0	0	6.7006	-26.228	3
14	100	10	84	0	55	52	43	100	57	98	59	85	29	72	0	-17.448	17.754	4
74	74	62	100	10	76	36	39	62	2	0	0	24	30	100	50	-23.425	36.551	8
0	71	29	100	70	88	65	38	28	10	11	16	56	11	100	0	27.333	15.753	2
100	100	49	92	15	66	0	35	12	4	63	0	57	27	1	30	9.6337	35.583	6
65	78	77	100	100	76	66	53	99	32	83	7	35	0	0	11	-1.5841	-16.739	3
62	96	24	99	0	59	19	17	61	0	97	24	100	71	65	100	-25.607	-6.2678	0
100	100	52	86	74	68	96	94	100	59	95	23	54	0	0	0	-6.3563	-9.5721	9
100	100	48	84	15	53	1	19	47	0	100	24	60	39	0	19	0.091676	35.478	6
96	74	47	54	0	72	25	100	82	89	100	57	84	25	41	0	-6.0373	6.8396	9
33	85	69	100	78	78	53	56	100	44	93	16	48	1	0	0	-1.4439	-27.627	3
7	94	54	100	76	80	30	63	73	43	100	17	60	0	0	6	4.0085	-38.381	3
59	87	23	74	0	33	21	0	68	9	100	43	87	85	43	100	-24.54	-9.6978	0
0	99	28	100	65	95	100	89	95	66	72	43	50	18	45	0	9.2068	-2.0606	7
20	75	0	45	29	11	69	0	100	26	90	73	56	100	17	94	-25.19	-27.407	0
63	100	43	89	15	58	10	23	50	0	100	18	63	43	0	50	-2.7854	34.519	6
63	100	31	80	0	49	70	50	100	67	68	90	45	45	29	0	-14.68	5.3496	4
82	86	0	67	38	29	96	0	25	20	65	61	100	100	18	73	-39.956	3.3758	8
100	77	49	65	0	69	25	98	74	100	84	67	84	33	90	0	-6.8041	8.3655	9
74	100	37	86	6	56	0	22	45	0	100	10	55	32	0	34	-1.0731	34.632	6
39	100	10	72	0	39	68	25	100	48	96	65	72	33	68	0	-17.302	12.032	4
57	100	22	81	4	52	0	23	36	0	100	9	67	27	7	15	0.0042369	28.469	6
60	100	36	67	0	39	46	48	99	58	100	62	77	29	52	0	-12.034	10.892	4
0	30	41	53	82	77	100	100	71	76	59	50	59	25	65	0	17.494	-2.5154	1
45	91	88	100	100	77	69	54	100	39	99	12	51	0	0	1	-0.2038	-22.118	3
16	84	56	100	72	65	46	29	8	0	0	16	50	17	100	5	34.506	20.171	2
100	96	76	100	43	78	16	53	0	23	20	0	51	18	12	25	15.485	42.843	6
44	86	14	77	0	34	28	1	70	0	100	33	85	76	48	100	-25.534	-9.193	0
32	68	20	36	42	0	83	15	100	56	80	95	36	100	0	73	-28.272	-30.718	0
74	88	25	100	0	50	22	1	78	0	100	47	63	88	8	91	-18.323	-12.109	0
67	100	35	79	17	48	24	15	70	0	100	21	45	21	0	3	-5.1015	35.942	6
0	75	26	100	61	87	55	48	24	22	26	3	65	1	100	0	23.958	16.131	2
34	84	83	100	100	99	28	82	0	53	65	39	84	1	13	0	0.43195	-36.67	5
2	71	32	61	100	44	100	0	29	5	0	50	23	89	98	100	-30.59	19.647	5
24	75	60	100	74	63	45	25	2	0	0	15	51	19	100	8	34.943	23.067	2
60	100	19	76	1	45	3	13	56	0	100	20	44	27	0	5	-3.8269	33.707	6
0	94	41	100	71	77	53	39	42	0	15	32	47	42	100	40	40.108	-9.0149	7
45	83	14	72	35	51	52	11	0	0	20	44	45	89	100	100	-41.254	11.156	5
29	85	82	100	100	100	43	85	27	51	81	32	57	0	0	0	0.71936	-31.994	5
0	93	57	100	100	86	71	43	41	1	22	0	23	35	82	41	29.624	-17.089	7
27	83	50	100	77	84	36	62	69	42	100	17	55	0	0	3	0.23469	-36.415	3
35	91	4	68	0	25	42	0	89	25	100	67	63	100	13	83	-20.378	-17.707	0
19	92	58	100	100	100	94	79	73	55	69	25	40	5	0	0	12.039	-20.112	3
99	82	66	100	0	85	13	56	84	67	100	68	85	33	70	0	-6.3278	12.181	9
10	93	0	54	21	74	52	100	65	46	53	0	26	4	100	5	20.037	8.2686	1
0	65	34	81	77	99	100	100	88	74	73	47	55	21	45	0	14.03	-2.1237	1
0	77	52	57	100	26	54	0	23	24	56	58	75	94	21	100	-45.501	-1.1731	8
100	86	49	100	3	79	37	43	59	5	9	0	0	40	43	70	-19.568	34.241	8
94	96	47	100	6	75	16	48	80	41	100	7	44	0	0	26	-2.25	-0.88021	5
31	100	28	76	0	41	24	29	100	30	88	67	81	33	82	0	-12.501	19.076	4
66	76	34	100	5	76	43	39	44	0	0	17	45	50	100	76	-25.395	31.803	8
0	96	45	100	56	68	51	33	48	0	29	32	50	50	100	52	44.417	-12.788	7
2	97	14	66	50	90	14	100	62	75	100	37	75	2	0	0	2.874	-37.332	9
56	92	96	81	35	63	38	100	88	69	100	24	46	0	0	25	-7.3986	-27.865	9
85	100	80	95	37	67	2	37	0	6	76	0	100	25	7	25	9.3882	29.424	6
100	70	46	94	32	51	87	9	0	0	38	46	80	91	19	100	-34.264	5.0268	8
64	86	47	96	100	100	90	63	50	35	0	14	32	15	86	0	35.543	2.0136	2
0	59	5	73	61	91	100	100	75	75	52	51	33	25	25	0	10.412	-2.5624	1
29	95	2	58	44	40	30	0	0	9	16	60	50	91	100	100	-46.657	12.106	5
1	13	46	53	72	100	13	97	39	54	100	23	56	0	0	19	8.2374	-38.771	8
13	90	44	100	91	99	80	71	100	43	92	17	47	5	0	0	9.7191	-24.045	3
72	85	40	100	61	68	100	90	85	87	88	54	63	16	0	0	-11.966	-5.2042	9
85	98	39	100	7	60	0	16	54	0	100	28	40	38	5	9	-1.3642	35.005	6
100	100	48	89	12	65	0	38	15	12	79	0	70	26	3	23	7.5653	31.959	6
100	100	47	99	10	70	0	32	32	0	88	1	75	32	16	32	5.9342	33.313	6
0	24	43	59	64	100	18	94	67	61	100	23	43	0	7	29	8.0705	-39.761	8
0	77	40	64	54	28	43	0	27	36	13	72	49	96	100	100	-44.588	17.067	5
48	100	70	64	94	98	42	79	96	79	100	40	68	2	0	0	-4.4142	-32.423	9
0	97	90	100	81	71	52	36	37	0	16	13	7	42	100	43	33.774	-13.997	7
33	100	10	87	0	69	54	58	100	75	66	52	33	26	4	0	-13.729	5.3737	4
78	100	51	62	0	32	18	31	95	29	100	58	73	39	57	0	-7.2469	14.068	4
12	97	0	100	58	98	100	84	93	62	71	41	46	21	32	0	6.3887	-1.5944	7
45	76	57	100	100	94	80	67	87	44	82	16	41	0	0	14	5.2986	-18.68	3
42	100	0	66	61	57	64	12	19	0	15	47	30	90	100	96	-37.099	14.639	5
19	64	30	100	36	85	41	47	42	9	0	0	50	4	100	12	29.625	14.601	1
41	94	5	74	62	66	51	100	56	68	100	34	60	2	0	0	-1.7588	-38.374	9
58	100	17	77	0	47	8	16	57	0	100	21	68	42	9	37	-2.2173	31.44	6
100	100	60	84	29	57	11	26	35	0	83	12	53	37	0	31	4.2603	39.406	6
36	100	13	75	57	65	100	78	63	85	41	57	18	29	0	0	-0.42803	-6.9583	4
96	100	49	77	16	48	0	17	42	0	100	15	61	32	1	20	0.92103	34.907	6
95	90	70	95	0	100	0	66	69	59	100	27	53	0	16	13	0.14437	5.4977	5
26	100	1	96	0	57	68	43	100	61	73	78	45	40	29	0	-19.275	9.8239	4
0	88	55	100	100	87	65	48	39	4	19	0	22	35	87	42	29.411	-17.931	7
85	78	60	100	28	69	85	68	97	68	100	30	66	0	0	9	-8.1948	-4.2067	9
25	100	58	96	81	69	54	34	29	0	0	34	48	44	100	48	42.263	-5.9379	7
20	100	21	84	0	52	37	42	100	46	97	63	81	31	71	0	-14.909	17.732	4
52	82	3	50	100	72	64	100	0	62	84	76	86	50	77	0	14.03	-46.609	9
70	100	36	70	0	41	25	31	90	36	100	45	80	33	62	0	-9.8077	13.437	4
100	65	80	96	33	100	51	76	94	68	83	33	48	8	0	0	-3.053	-4.2407	9
57	100	34	80	0	59	11	40	85	43	100	44	72	22	57	0	-5.8565	15.264	4
0	55	6	70	54	90	100	100	76	75	49	50	24	25	5	0	10.33	-4.2079	1
31	74	88	100	100	95	98	55	96	16	25	2	0	0	100	2	32.618	-3.9554	1
75	61	85	100	22	82	37	42	55	2	0	0	31	36	100	60	-21.639	37.298	8
62	100	39	79	0	52	13	39	80	44	100	63	86	32	71	0	-6.4506	16.82	4
46	100	2	72	0	47	76	48	100	77	78	64	45	32	19	0	-16.911	5.1599	4
41	97	12	58	65	58	62	14	0	0	4	54	24	97	100	100	-35.49	14.553	5
0	48	17	64	53	84	93	100	100	79	85	53	72	26	68	0	11.504	8.6617	1
0	74	44	86	94	100	100	85	79	64	54	42	31	21	8	0	14.384	-10.27	1
22	85	49	100	71	77	45	51	11	30	0	11	51	7	100	0	33.348	15.641	2
23	88	52	100	51	67	30	38	0	16	27	8	64	3	100	0	27.654	27.901	2
100	100	55	93	23	59	11	15	53	0	77	31	41	62	0	51	-6.6771	39.928	6
50	50	97	72	87	100	25	95	0	65	60	56	100	35	91	0	19.061	-39.548	9
54	87	59	100	26	72	0	43	28	18	100	30	96	30	80	0	-3.8696	25.462	4
1	85	46	100	70	88	55	58	97	39	100	10	51	0	0	2	5.0024	-31.25	3
67	100	25	81	0	49	0	15	51	0	100	20	63	40	9	26	-1.9271	30.875	6
84	100	52	74	28	46	16	17	55	0	100	21	61	38	0	26	-1.6494	37.153	6
100	100	54	100	17	85	15	50	55	47	85	22	50	0	0	6	0.53266	1.7488	5
0	75	61	81	100	100	96	88	87	66	85	44	85	22	87	0	16.34	-0.9177	1
32	62	2	35	0	6	57	0	97	22	100	52	77	80	30	100	-23.6	-22.595	0
69	94	0	81	73	55	100	21	32	0	20	33	58	67	51	100	-35.701	3.9508	8
37	100	3	86	0	51	19	22	72	21	100	47	76	33	65	0	-7.9665	19.132	4
0	29	4	45	41	71	78	96	100	100	75	67	50	33	25	0	11.506	4.8115	1
0	16	33	43	69	71	100	100	97	91	77	60	57	30	44	0	9.7452	3.7675	1
0	92	56	100	100	95	73	55	59	12	43	0	26	31	87	32	26.772	-12.219	7
100	100	65	90	32	67	5	40	0	8	40	0	36	27	0	20	13.606	37.647	6
11	81	60	100	100	89	69	55	31	24	0	0	7	39	64	43	27.501	-18.589	7
25	90	24	100	61	90	31	64	77	53	100	27	68	4	0	0	1.7573	-38.983	3
0	100	51	99	70	67	57	27	59	0	100	26	57	41	5	40	23.249	-39.184	7
35	84	71	100	100	79	72	52	35	31	0	9	39	0	88	0	36.934	6.5541	2
32	87	24	54	81	100	0	72	18	44	36	0	100	44	19	49	21.727	-38.645	8
14	76	57	100	63	55	13	72	71	86	100	37	52	0	0	21	2.9159	-37.486	9
0	85	35	100	77	91	65	65	68	40	100	19	73	1	24	0	9.8364	-36.5	3
90	81	46	57	0	70	27	100	85	98	100	64	86	30	55	0	-5.9525	7.5852	9
4	90	53	100	100	91	66	68	78	39	97	9	51	0	0	4	9.902	-24.899	3
0	75	29	100	74	93	69	60	41	29	0	3	37	0	100	6	28.78	2.337	2
100	100	59	83	31	52	20	19	52	0	91	25	48	27	0	7	2.456	39.662	6
75	100	44	70	23	34	47	4	100	6	89	29	36	26	0	0	-6.9691	35.019	6
0	96	31	63	100	32	86	0	12	18	53	53	98	87	41	100	-43.654	0.63892	8
28	49	35	93	100	100	81	54	41	13	52	0	66	45	0	63	23.456	-38.402	8
52	84	79	100	100	84	77	63	72	34	67	8	33	0	0	2	4.58	-16.263	3
28	100	21	67	63	34	39	0	7	29	0	68	25	95	100	96	-39.063	14.927	5
12	96	60	100	96	81	60	55	16	33	0	8	55	2	100	0	33.08	13.492	2
22	91	24	64	80	38	67	0	0	13	4	57	26	97	100	100	-38.657	18.067	5
18	84	0	49	14	13	58	0	92	25	100	63	73	93	27	100	-24.5	-22.623	0
25	76	0	47	20	0	83	22	100	69	49	100	3	65	13	17	-33.776	-24.368	0
38	100	7	91	0	62	33	40	91	48	100	54	69	28	56	0	-10.801	13.344	4
21	100	0	79	0	54	42	37	83	52	79	49	81	24	100	0	-16.243	19.067	4
0	34	55	65	89	100	82	58	82	17	39	1	9	0	100	1	27.463	-0.31668	1
100	100	49	97	15	65	0	28	33	0	85	17	62	39	20	12	5.3346	31.785	6
54	93	100	100	60	97	26	71	75	59	88	29	48	5	0	0	-7.8983	-40.561	5
0	86	57	100	100	78	71	46	36	14	30	0	4	32	74	34	28.223	-14.71	7
16	69	59	84	100	100	90	82	68	61	44	40	19	20	0	0	12.377	-12.849	1
45	78	6	48	0	2	46	0	83	34	100	80	63	100	19	78	-19.789	-19.813	0
25	94	6	58	87	30	85	0	0	17	49	53	100	89	35	100	-40.28	0.68643	8
97	91	33	93	55	46	54	0	0	10	49	49	100	87	30	100	-37.064	0.33507	8
70	74	6	84	57	60	100	96	62	100	100	59	79	15	0	0	-9.6483	-4.7125	9
81	72	58	100	0	81	43	57	82	76	100	37	87	0	17	1	-6.8229	3.0002	9
35	100	22	64	0	38	100	42	94	61	68	78	63	39	45	0	-19.873	6.2834	4
0	40	10	60	61	78	100	100	88	81	71	54	61	27	73	0	9.9179	5.2744	1
8	83	69	100	100	69	82	34	51	0	15	22	0	37	89	39	30.365	-18.797	7
